January 16, 2021 at 11:08AM	ingunn
January 17, 2021 at 02:35PM	ingunn
January 20, 2021 at 07:39AM	living room
January 20, 2021 at 08:05AM	living room
January 21, 2021 at 08:27AM	living room
January 21, 2021 at 09:18AM	living room
January 22, 2021 at 08:25AM	living room
January 22, 2021 at 09:17AM	living room
January 23, 2021 at 11:16AM	living room
January 23, 2021 at 11:16AM	living room
January 24, 2021 at 11:27AM	living room
January 25, 2021 at 08:19AM	living room
January 26, 2021 at 09:24AM	office
January 26, 2021 at 11:43AM	living room
January 27, 2021 at 10:34AM	living room
January 27, 2021 at 11:50AM	office
January 27, 2021 at 02:46PM	living room
January 30, 2021 at 11:32AM	ingunn
January 30, 2021 at 01:03PM	ingunn
February 5, 2021 at 12:15PM	living room
February 5, 2021 at 12:15PM	living room
February 5, 2021 at 12:15PM	living room
February 6, 2021 at 10:26AM	living room
February 6, 2021 at 10:44AM	living room
February 6, 2021 at 11:45AM	Office
February 7, 2021 at 12:12PM	living room
February 7, 2021 at 12:13PM	office
February 8, 2021 at 11:34AM	living room
February 9, 2021 at 10:02AM	office
February 9, 2021 at 12:01PM	living room
February 11, 2021 at 01:35PM	living room
February 11, 2021 at 01:59PM	living room
February 12, 2021 at 10:28AM	living room
February 12, 2021 at 11:41AM	office
February 13, 2021 at 01:09PM	living room
February 13, 2021 at 03:45PM	living room
February 14, 2021 at 11:59AM	living room
February 15, 2021 at 08:53AM	living room
February 15, 2021 at 12:19PM	shrink
February 19, 2021 at 09:18AM	living room
February 19, 2021 at 11:46AM	living room
February 21, 2021 at 12:36PM	Ingunn
February 21, 2021 at 1:13PM	Ingunn
February 22, 2021 at 12:55PM	Ingunn
February 26, 2021 at 11:20AM	røldal
February 27, 2021 at 10:49AM	røldal
February 28, 2021 at 10:12AM	røldal
March 7, 2021 at 12:00PM	living room
March 7, 2021 at 1:00PM	living room
March 7, 2021 at 2:18PM	living room
March 9, 2021 at 9:44AM	living room
March 9, 2021 at 12:56PM	living room
March 13, 2021 at 12:00PM	living room
March 13, 2021 at 12:25PM	living room
March 24, 2021 at 07:34AM	living room
March 24, 2021 at 12:05PM	office
April 3, 2021 at 11:35AM	ingunn
April 3, 2021 at 12:11PM	ingunn
April 4, 2021 at 12:05PM	ingunn
April 8, 2021 at 10:55AM	office
April 9, 2021 at 02:04PM	office
April 19, 2021 at 10:37AM	living room
April 19, 2021 at 05:26PM	office
April 20, 2021 at 09:46AM	office
April 21, 2021 at 09:37AM	living room
May 5, 2021 at 11:31AM	living room
May 5, 2021 at 12:09PM	office
May 5, 2021 at 01:14PM	office
May 13, 2021 at 02:37PM	hike
May 17, 2021 at 11:51AM	living room
May 18, 2021 at 01:03PM	living room
May 29, 2021 at 11:12AM	visit
May 29, 2021 at 11:45AM	visit
May 29, 2021 at 12:36PM	visit
May 30, 2021 at 10:24AM	visit
May 30, 2021 at 10:48AM	visit
June 2, 2021 at 12:58PM	living room
June 2, 2021 at 12:58PM	living room
June 4, 2021 at 10:00AM	living room
June 12, 2021 at 02:59PM	visit
June 26, 2021 at 12:40PM	vacation
July 7, 2021 at 11:31AM	cafe
July 17, 2021 at 12:48PM	ingunn
July 17, 2021 at 1:55PM	ingunn
July 22, 2021 at 11:06PM	office
July 23, 2021 at 04:43AM	office
July 24, 2021 at 12:39PM	visit
July 24, 2021 at 05:33PM	visit
July 25, 2021 at 06:34PM	visit
July 25, 2021 at 06:59PM	visit
July 26, 2021 at 12:16PM	Visit
July 27, 2021 at 12:06PM	visit
July 27, 2021 at 12:51PM	visit
July 28, 2021 at 12:33PM	Visit
August 2, 2021 at 09:26AM	office
August 2, 2021 at 10:59AM	office
August 9, 2021 at 06:10AM	living room
August 9, 2021 at 06:52AM	dim living room
August 9, 2021 at 08:27AM	living room
August 9, 2021 at 10:21AM	work
August 9, 2021 at 11:39AM	work
August 10, 2021 at 07:22AM	living room
August 10, 2021 at 07:54AM	living room
August 10, 2021 at 07:54AM	living room
August 10, 2021 at 10:39AM	work
August 11, 2021 at 07:32AM	living room
August 11, 2021 at 09:56AM	work
August 11, 2021 at 12:01PM	work
August 12, 2021 at 06:55AM	living room
August 12, 2021 at 09:27AM	work
August 13, 2021 at 06:39AM	living room
August 13, 2021 at 08:58AM	Work
August 13, 2021 at 10:51AM	work
August 13, 2021 at 12:13PM	Work
August 13, 2021 at 01:55PM	Work
August 14, 2021 at 07:00AM	living room
August 14, 2021 at 05:01PM	Visit
August 14, 2021 at 05:21PM	Visit
August 15, 2021 at 08:24AM	visit
August 15, 2021 at 08:51AM	Visit
August 16, 2021 at 06:50AM	living room
August 16, 2021 at 09:12AM	work
August 16, 2021 at 09:15AM	Work
August 16, 2021 at 10:27AM	work
August 16, 2021 at 12:08PM	work
August 16, 2021 at 02:42PM	work
August 17, 2021 at 06:30AM	living room
August 17, 2021 at 07:19AM	work
August 17, 2021 at 07:59AM	work
August 17, 2021 at 01:11PM	work
August 18, 2021 at 06:08AM	living room
August 18, 2021 at 07:13AM	work
August 19, 2021 at 06:12AM	living room
August 19, 2021 at 07:08AM	Work
August 19, 2021 at 07:27AM	Work
August 19, 2021 at 12:53PM	work
August 20, 2021 at 06:08AM	living room
August 23, 2021 at 06:08AM	living room
August 23, 2021 at 07:41AM	Work
August 24, 2021 at 05:45AM	living room
August 24, 2021 at 07:05AM	work
August 25, 2021 at 07:07AM	Work
August 25, 2021 at 12:07PM	Work
August 26, 2021 at 07:21AM	Work
August 26, 2021 at 09:57AM	Work
August 26, 2021 at 12:38PM	Work
August 27, 2021 at 06:05AM	living room
August 27, 2021 at 07:23AM	Work
August 28, 2021 at 09:37AM	visit
August 29, 2021 at 05:13PM	cafe
August 30, 2021 at 08:08AM	Work
August 30, 2021 at 08:59AM	Work
August 31, 2021 at 08:19AM	work
August 31, 2021 at 01:52PM	work
September 1, 2021 at 09:45AM	living room
September 1, 2021 at 10:48AM	living room
September 1, 2021 at 02:07PM	living room
September 2, 2021 at 08:58AM	living room
September 2, 2021 at 12:27PM	living room
September 3, 2021 at 10:02AM	Work
September 6, 2021 at 08:23AM	Work
September 6, 2021 at 10:05AM	work
September 7, 2021 at 07:25AM	Work
September 7, 2021 at 12:46PM	work
September 8, 2021 at 07:07AM	Work
September 8, 2021 at 09:05AM	Work
September 8, 2021 at 11:08AM	work
September 9, 2021 at 01:08PM	Work
September 10, 2021 at 07:46AM	work
September 10, 2021 at 09:15AM	work
September 13, 2021 at 08:35AM	work
September 14, 2021 at 08:12AM	Work
September 14, 2021 at 09:42AM	Work
September 14, 2021 at 03:10PM	Work
September 15, 2021 at 01:01PM	Work
September 16, 2021 at 07:40AM	Work
September 17, 2021 at 09:43AM	work
September 17, 2021 at 09:43AM	work
September 18, 2021 at 10:01PM	Work
September 20, 2021 at 11:09AM	work
September 20, 2021 at 12:59PM	Work
September 21, 2021 at 08:09AM	Work
September 21, 2021 at 09:48AM	Work
September 21, 2021 at 01:33PM	Work
September 22, 2021 at 01:16PM	Work
September 23, 2021 at 07:39AM	Work
September 23, 2021 at 09:45AM	Work
September 23, 2021 at 12:17PM	Work
September 23, 2021 at 03:23PM	cafe
September 24, 2021 at 07:27AM	Work
September 25, 2021 at 12:26PM	cafe
September 26, 2021 at 10:24AM	cafe
September 26, 2021 at 01:31PM	cafe
September 27, 2021 at 08:30AM	Work
September 27, 2021 at 09:36AM	Work
September 28, 2021 at 07:26AM	Work
September 28, 2021 at 09:31AM	Work
September 29, 2021 at 07:23AM	work
September 30, 2021 at 08:13AM	work
September 30, 2021 at 11:56AM	work
October 4, 2021 at 07:26AM	work
October 4, 2021 at 07:59AM	work
October 5, 2021 at 07:01AM	work
October 5, 2021 at 09:48AM	work
October 6, 2021 at 07:13AM	work
October 6, 2021 at 07:54AM	work
October 6, 2021 at 02:00PM	work
October 7, 2021 at 08:36AM	work
October 8, 2021 at 07:51AM	work
October 8, 2021 at 08:13AM	work
October 8, 2021 at 10:22AM	work
October 8, 2021 at 12:08PM	work
October 9, 2021 at 11:10AM	visit
October 10, 2021 at 10:02AM	visit
October 11, 2021 at 07:16AM	work
October 11, 2021 at 09:42AM	work
October 11, 2021 at 10:51AM	work
October 12, 2021 at 08:30AM	work
October 12, 2021 at 08:31AM	work
October 12, 2021 at 09:21AM	work
October 12, 2021 at 10:28AM	work
October 12, 2021 at 11:43AM	work
October 12, 2021 at 01:32PM	work
October 13, 2021 at 08:20AM	work
October 13, 2021 at 08:21AM	work
October 13, 2021 at 11:24AM	work
October 13, 2021 at 11:24AM	work
October 14, 2021 at 07:29AM	work
October 15, 2021 at 07:03AM	work
October 16, 2021 at 12:29PM	living room
October 17, 2021 at 12:06PM	living room
October 18, 2021 at 07:37AM	work
October 18, 2021 at 08:37AM	work
October 18, 2021 at 12:27PM	work
October 19, 2021 at 07:26AM	work
October 19, 2021 at 08:47AM	work
October 20, 2021 at 07:57AM	work
October 20, 2021 at 11:57AM	work
October 21, 2021 at 07:49AM	work
October 21, 2021 at 08:34AM	work
October 21, 2021 at 11:22AM	work
October 22, 2021 at 08:58AM	work
October 22, 2021 at 02:46PM	work
October 23, 2021 at 12:13PM	work
October 23, 2021 at 02:45PM	work
October 25, 2021 at 08:11AM	work
October 25, 2021 at 08:43AM	work
October 25, 2021 at 12:18PM	work
October 26, 2021 at 07:34AM	work
October 26, 2021 at 08:18AM	work
October 27, 2021 at 07:12AM	work
October 27, 2021 at 07:55AM	work
October 27, 2021 at 12:24PM	work
October 28, 2021 at 07:31AM	work
October 28, 2021 at 08:29AM	work
October 28, 2021 at 09:52AM	work
October 29, 2021 at 08:01AM	work
October 29, 2021 at 09:27AM	work
October 29, 2021 at 12:31PM	work
October 29, 2021 at 01:53PM	work
October 30, 2021 at 08:33AM	cafe
October 31, 2021 at 09:11AM	visit
October 31, 2021 at 08:37PM	cafe
November 1, 2021 at 08:44AM	work
November 1, 2021 at 09:28AM	work
November 1, 2021 at 11:57AM	work
November 1, 2021 at 02:24PM	work
November 1, 2021 at 04:48PM	work
November 2, 2021 at 07:35AM	work
November 2, 2021 at 08:11AM	work
November 2, 2021 at 10:06AM	work
November 2, 2021 at 06:03PM	work
November 3, 2021 at 07:11AM	work
November 3, 2021 at 09:12AM	work
November 3, 2021 at 11:43AM	work
November 3, 2021 at 02:30PM	work
November 4, 2021 at 07:25AM	Work
November 4, 2021 at 08:01AM	work
November 4, 2021 at 08:25AM	work
November 4, 2021 at 09:27AM	work
November 4, 2021 at 06:26PM	work
November 5, 2021 at 07:25AM	Work
November 5, 2021 at 08:02AM	work
November 5, 2021 at 08:55AM	work
November 5, 2021 at 12:31PM	work
November 7, 2021 at 10:32AM	work
November 7, 2021 at 11:14AM	cafe
November 7, 2021 at 11:15AM	ingunn
November 7, 2021 at 02:01PM	cafe
November 7, 2021 at 07:26PM	visit
November 8, 2021 at 08:41AM	living room
November 8, 2021 at 09:33AM	office
November 8, 2021 at 11:01AM	office
November 9, 2021 at 07:41AM	office
November 9, 2021 at 08:59AM	office
November 9, 2021 at 09:57AM	work
November 9, 2021 at 12:40PM	work
November 10, 2021 at 10:45AM	Work
November 10, 2021 at 11:44AM	work
November 10, 2021 at 12:21PM	work
November 11, 2021 at 07:15AM	work
November 11, 2021 at 09:28AM	work
November 11, 2021 at 10:14AM	work
November 12, 2021 at 06:58AM	work
November 12, 2021 at 07:15AM	work
November 12, 2021 at 07:15AM	work
November 12, 2021 at 07:45AM	work
November 12, 2021 at 09:50AM	work
November 13, 2021 at 11:49AM	living room
November 13, 2021 at 12:23PM	living room
November 15, 2021 at 07:55AM	work
November 15, 2021 at 09:04AM	work
November 15, 2021 at 09:53AM	work
November 15, 2021 at 01:25PM	work
November 16, 2021 at 07:15AM	work
November 16, 2021 at 08:47AM	work
November 16, 2021 at 12:32PM	work
November 17, 2021 at 07:41AM	work
November 17, 2021 at 08:05AM	work
November 17, 2021 at 09:22AM	work
November 17, 2021 at 12:43PM	work
November 18, 2021 at 07:26AM	work
November 18, 2021 at 12:39PM	work
November 19, 2021 at 07:00AM	work
November 19, 2021 at 07:14AM	work
November 19, 2021 at 07:37AM	work
November 19, 2021 at 09:57AM	work
November 21, 2021 at 11:44AM	ingunn
November 22, 2021 at 07:56AM	work
November 22, 2021 at 09:32AM	work
November 22, 2021 at 12:31PM	work
November 23, 2021 at 07:17AM	work
November 23, 2021 at 08:24AM	work
November 23, 2021 at 09:49AM	work
November 23, 2021 at 12:22PM	work
November 24, 2021 at 06:38AM	cafe
November 24, 2021 at 08:31AM	cafe
November 24, 2021 at 06:12PM	cafe
November 25, 2021 at 07:31AM	Work
November 25, 2021 at 08:19AM	work
November 25, 2021 at 09:53AM	work
November 25, 2021 at 01:29PM	work
November 26, 2021 at 07:34AM	work
November 26, 2021 at 09:08AM	work
November 26, 2021 at 10:34AM	work
November 29, 2021 at 08:27AM	work
November 29, 2021 at 09:08AM	work
November 29, 2021 at 10:40AM	work
November 29, 2021 at 01:10PM	work
November 30, 2021 at 07:56AM	work
November 30, 2021 at 09:11AM	work
November 30, 2021 at 01:47PM	work
December 1, 2021 at 06:55AM	work
December 1, 2021 at 08:05AM	work
December 1, 2021 at 01:14PM	work
December 2, 2021 at 07:51AM	work
December 2, 2021 at 08:06AM	work
December 2, 2021 at 09:28AM	work
December 3, 2021 at 07:12AM	work
December 3, 2021 at 07:25AM	work
December 3, 2021 at 10:42AM	work
December 4, 2021 at 11:03AM	ingunn
December 4, 2021 at 01:12PM	ingunn
December 5, 2021 at 11:00AM	ingunn
December 5, 2021 at 12:01PM	ingunn
December 6, 2021 at 07:09AM	office
December 6, 2021 at 08:58AM	office
December 6, 2021 at 12:24PM	office
December 7, 2021 at 07:56AM	office
December 7, 2021 at 08:28AM	office
December 7, 2021 at 08:59AM	office
December 8, 2021 at 07:29AM	office
December 8, 2021 at 10:04AM	office
December 8, 2021 at 01:05PM	office
December 9, 2021 at 07:15AM	office
December 9, 2021 at 07:15AM	office
December 9, 2021 at 08:59AM	office
December 9, 2021 at 11:40AM	office
December 10, 2021 at 08:28AM	office
December 10, 2021 at 08:58AM	office
December 10, 2021 at 10:05AM	office
December 10, 2021 at 01:26PM	office
December 13, 2021 at 08:57AM	office
December 13, 2021 at 10:04AM	office
December 13, 2021 at 12:51PM	office
December 14, 2021 at 08:18AM	office
December 14, 2021 at 09:05AM	office
December 14, 2021 at 11:41AM	living room
December 14, 2021 at 01:18PM	office
December 15, 2021 at 10:58AM	office
December 16, 2021 at 07:43AM	office
December 16, 2021 at 08:39AM	office
December 16, 2021 at 09:50AM	office
December 17, 2021 at 08:02AM	office
December 17, 2021 at 09:37AM	office
December 17, 2021 at 11:55AM	office
December 21, 2021 at 11:02AM	office
December 21, 2021 at 11:41AM	office
December 21, 2021 at 03:31PM	office
December 22, 2021 at 06:58AM	living room
December 22, 2021 at 07:54AM	living room
December 23, 2021 at 07:51AM	visit
December 23, 2021 at 08:44AM	visit
December 23, 2021 at 09:41AM	visit
December 23, 2021 at 12:47PM	visit
December 24, 2021 at 08:41AM	visit
December 24, 2021 at 09:09AM	visit
December 25, 2021 at 08:36AM	visit
December 25, 2021 at 10:17AM	visit
December 26, 2021 at 10:56AM	visit
December 26, 2021 at 12:00PM	visit
December 27, 2021 at 07:50AM	visit
December 27, 2021 at 11:17AM	visit
December 28, 2021 at 08:55AM	visit
December 28, 2021 at 09:48AM	visit
December 29, 2021 at 08:45AM	visit
December 29, 2021 at 08:45AM	visit
December 29, 2021 at 10:55AM	visit
December 29, 2021 at 11:00AM	visit
December 30, 2021 at 07:07AM	visit
December 30, 2021 at 09:17AM	visit
December 31, 2021 at 10:18AM	visit
December 31, 2021 at 12:42PM	cafe
December 31, 2021 at 09:52PM	visit
January 1, 2022 at 04:07PM	visit
January 1, 2022 at 04:07PM	visit
January 3, 2022 at 08:53AM	office
January 3, 2022 at 09:57AM	Asus
January 3, 2022 at 11:20AM	office
January 4, 2022 at 08:57AM	office
January 5, 2022 at 08:31AM	office
January 5, 2022 at 09:47AM	office
January 6, 2022 at 08:59AM	office
January 6, 2022 at 01:19PM	office
January 10, 2022 at 08:56AM	office
January 10, 2022 at 10:59AM	office
January 11, 2022 at 08:26AM	office
January 11, 2022 at 10:05AM	office
January 12, 2022 at 08:22AM	office
January 13, 2022 at 08:54AM	office
January 13, 2022 at 10:43AM	office
January 13, 2022 at 01:13PM	office
January 13, 2022 at 03:20PM	office
January 14, 2022 at 08:04AM	office
January 17, 2022 at 08:41AM	office
January 17, 2022 at 10:15AM	office
January 17, 2022 at 01:00PM	living room
January 18, 2022 at 07:19AM	office
January 18, 2022 at 09:01AM	office
January 19, 2022 at 09:05AM	office
January 19, 2022 at 10:12AM	office
January 19, 2022 at 12:00PM	office
January 20, 2022 at 08:35AM	office
January 20, 2022 at 09:52AM	office
January 24, 2022 at 08:48AM	office
January 24, 2022 at 11:01AM	office
January 25, 2022 at 09:03AM	office
January 25, 2022 at 10:59AM	office
January 26, 2022 at 08:52AM	work
January 27, 2022 at 08:55AM	work
January 27, 2022 at 11:13AM	work
January 27, 2022 at 11:32AM	work
January 27, 2022 at 01:18PM	Work
January 28, 2022 at 08:57AM	office
January 30, 2022 at 11:54AM	living room
January 30, 2022 at 02:38PM	living room
January 31, 2022 at 07:41AM	office
February 1, 2022 at 09:33AM	office
February 1, 2022 at 11:50AM	office
February 2, 2022 at 11:54AM	office
February 3, 2022 at 07:15AM	work
February 3, 2022 at 08:57AM	work
February 3, 2022 at 09:26AM	work
February 3, 2022 at 11:33AM	work
February 8, 2022 at 11:48AM	living room
February 9, 2022 at 09:31AM	living room
February 10, 2022 at 12:33PM	living room
February 11, 2022 at 09:07AM	living room
February 16, 2022 at 07:04AM	cafe
February 16, 2022 at 08:41AM	cafe
February 16, 2022 at 10:11AM	work
February 16, 2022 at 12:44PM	work
February 17, 2022 at 08:02AM	hotel
February 17, 2022 at 08:31AM	work
February 17, 2022 at 03:44PM	cafe
February 18, 2022 at 08:00AM	Work
February 18, 2022 at 09:25AM	work
February 18, 2022 at 11:57AM	work
February 18, 2022 at 01:39PM	work
February 24, 2022 at 07:37AM	work
February 24, 2022 at 09:30AM	Work
February 25, 2022 at 07:35AM	Work
February 25, 2022 at 09:02AM	Work
February 25, 2022 at 09:40AM	Work
February 28, 2022 at 08:20AM	Work
March 8, 2022 at 10:39AM	office
March 8, 2022 at 12:08PM	living room
March 8, 2022 at 12:57PM	office
March 9, 2022 at 07:41AM	Work
March 9, 2022 at 08:05AM	Work
March 9, 2022 at 10:12AM	work
March 9, 2022 at 10:14AM	work
March 10, 2022 at 07:19AM	Work
March 10, 2022 at 11:07AM	work
March 10, 2022 at 02:31PM	Work
March 11, 2022 at 07:33AM	work
March 11, 2022 at 08:17AM	Work
March 14, 2022 at 08:09AM	work
March 14, 2022 at 08:58AM	Work
March 14, 2022 at 01:35PM	Work
March 15, 2022 at 07:50AM	work
March 15, 2022 at 09:05AM	Work
March 15, 2022 at 11:08AM	Work
March 16, 2022 at 07:34AM	Work
March 16, 2022 at 09:11AM	Work
March 16, 2022 at 09:46AM	Work
March 17, 2022 at 07:29AM	Work
March 17, 2022 at 08:35AM	work
March 17, 2022 at 09:23AM	work
March 17, 2022 at 10:33AM	work
March 18, 2022 at 08:03AM	Work
March 18, 2022 at 08:53AM	Work
March 18, 2022 at 12:48PM	Work
March 21, 2022 at 08:26AM	Work
March 21, 2022 at 09:09AM	Work
March 22, 2022 at 07:43AM	work
March 22, 2022 at 10:35AM	Work
March 22, 2022 at 02:01PM	Work
March 23, 2022 at 08:03AM	Work
March 23, 2022 at 09:07AM	Work
March 24, 2022 at 08:50AM	work
March 24, 2022 at 01:04PM	Work
March 24, 2022 at 07:13PM	work
March 24, 2022 at 11:18PM	cafe
March 25, 2022 at 08:22AM	visit
March 25, 2022 at 09:06AM	visit
March 25, 2022 at 09:52AM	visit
March 26, 2022 at 10:45AM	cafe
March 26, 2022 at 11:14AM	visit
March 26, 2022 at 11:51AM	visit
March 26, 2022 at 01:24PM	visit
March 26, 2022 at 05:12PM	visit
March 27, 2022 at 07:58AM	visit
March 27, 2022 at 10:01AM	cafe
March 29, 2022 at 11:59AM	Work
March 30, 2022 at 08:23AM	work
March 30, 2022 at 12:12PM	work
March 31, 2022 at 08:04AM	work
March 31, 2022 at 08:38AM	work
March 31, 2022 at 07:25PM	work
April 1, 2022 at 07:11AM	work
April 1, 2022 at 07:54AM	work
April 1, 2022 at 12:14PM	work
April 2, 2022 at 09:03AM	living room
April 3, 2022 at 10:53AM	living room
April 3, 2022 at 12:55PM	Arthur ' s
April 4, 2022 at 07:29AM	work
April 4, 2022 at 09:05AM	work
April 5, 2022 at 07:21AM	work
April 5, 2022 at 09:02AM	work
April 5, 2022 at 12:15PM	work
April 6, 2022 at 07:56AM	work
April 6, 2022 at 08:50AM	work
April 7, 2022 at 08:03AM	work
April 7, 2022 at 08:55AM	work
April 7, 2022 at 09:39AM	work
April 7, 2022 at 04:44PM	work
April 8, 2022 at 06:54AM	work
April 8, 2022 at 07:14AM	work
April 8, 2022 at 07:47AM	work
April 8, 2022 at 10:04AM	work
April 9, 2022 at 10:17AM	visit
April 9, 2022 at 12:12PM	cafe
April 9, 2022 at 08:24PM	visit
April 10, 2022 at 11:02AM	visit
April 10, 2022 at 12:28PM	visit
April 11, 2022 at 09:43AM	office
April 11, 2022 at 12:02PM	office
April 12, 2022 at 08:15AM	living room
April 12, 2022 at 09:01AM	office
April 15, 2022 at 06:04PM	visit
April 15, 2022 at 06:18PM	visit
April 17, 2022 at 10:16AM	visit
April 17, 2022 at 10:27AM	visit
April 20, 2022 at 07:54AM	work
April 20, 2022 at 08:56AM	work
April 20, 2022 at 11:55AM	work
April 21, 2022 at 08:41AM	work
April 21, 2022 at 09:24AM	work
April 21, 2022 at 10:45AM	work
April 21, 2022 at 12:34PM	work
April 22, 2022 at 07:03AM	work
April 22, 2022 at 07:35AM	work
April 22, 2022 at 08:27AM	work
April 22, 2022 at 11:26AM	work
April 25, 2022 at 08:15AM	work
April 25, 2022 at 09:26AM	work
April 25, 2022 at 01:39PM	work
April 26, 2022 at 09:39AM	work
April 26, 2022 at 11:05AM	work
April 26, 2022 at 12:57PM	work
April 26, 2022 at 02:24PM	work
April 27, 2022 at 08:23AM	Work
April 27, 2022 at 10:06AM	Work
April 27, 2022 at 12:51PM	Work
April 28, 2022 at 09:27AM	work
April 28, 2022 at 12:30PM	Work
April 29, 2022 at 07:08AM	Work
April 29, 2022 at 07:38AM	Work
April 29, 2022 at 08:58AM	Work
May 2, 2022 at 08:43AM	work
May 2, 2022 at 10:20AM	Work
May 2, 2022 at 03:03PM	Work
May 3, 2022 at 09:08AM	work
May 3, 2022 at 10:55AM	Work
May 3, 2022 at 01:13PM	Work
May 3, 2022 at 05:42PM	cafe
May 4, 2022 at 09:38AM	Work
May 4, 2022 at 02:14PM	Work
May 4, 2022 at 08:32PM	Work
May 5, 2022 at 08:05AM	Work
May 5, 2022 at 12:26PM	Work
May 6, 2022 at 07:37AM	Work
May 6, 2022 at 01:22PM	Work
May 9, 2022 at 09:01AM	Work
May 10, 2022 at 07:41AM	Work
May 10, 2022 at 08:58AM	Work
May 10, 2022 at 12:27PM	Work
May 13, 2022 at 08:33AM	Work
May 13, 2022 at 11:31AM	Work
May 13, 2022 at 11:31AM	work
May 13, 2022 at 12:52PM	work
May 14, 2022 at 09:13AM	living room
May 15, 2022 at 09:16AM	living room
May 15, 2022 at 09:45AM	living room
May 16, 2022 at 07:07AM	office
May 16, 2022 at 09:03AM	office
May 16, 2022 at 10:38AM	office
May 18, 2022 at 07:59AM	Work
May 18, 2022 at 08:36AM	Work
May 19, 2022 at 07:51AM	work
May 19, 2022 at 08:40AM	work
May 19, 2022 at 10:36AM	Work
May 19, 2022 at 01:45PM	Work
May 20, 2022 at 08:09AM	Work
May 20, 2022 at 08:52AM	Work
May 20, 2022 at 11:54AM	Work
May 21, 2022 at 07:43AM	cafe
May 21, 2022 at 04:46PM	hotel
May 22, 2022 at 10:31AM	hotel
May 22, 2022 at 10:49AM	Hotel
May 22, 2022 at 06:17PM	cafe
May 23, 2022 at 09:06AM	Work
May 25, 2022 at 08:36AM	Work
May 25, 2022 at 09:36AM	Work
May 27, 2022 at 07:56AM	Work
May 27, 2022 at 08:53AM	Work
May 27, 2022 at 11:45AM	Work
May 30, 2022 at 07:19AM	Work
May 30, 2022 at 08:58AM	Work
May 30, 2022 at 01:53PM	Work
May 31, 2022 at 12:12PM	Work
May 31, 2022 at 08:06PM	cafe
June 1, 2022 at 08:11AM	Work
June 1, 2022 at 10:39AM	Work
June 2, 2022 at 07:16AM	Work
June 2, 2022 at 08:50AM	Work
June 2, 2022 at 11:24AM	Work
June 4, 2022 at 09:03AM	living room
June 5, 2022 at 11:57AM	terrace
June 7, 2022 at 07:50AM	Work
June 7, 2022 at 09:03AM	Work
June 7, 2022 at 11:44AM	Work
June 8, 2022 at 07:05AM	Work
June 8, 2022 at 06:05PM	visit
June 9, 2022 at 07:07AM	Work
June 9, 2022 at 08:59AM	Work
June 9, 2022 at 08:47PM	restaurant
June 10, 2022 at 07:46AM	Work
June 10, 2022 at 09:24AM	Work
June 10, 2022 at 11:52AM	Work
June 10, 2022 at 01:25PM	Work
June 10, 2022 at 06:03PM	ferry
June 10, 2022 at 10:05PM	ferry
June 11, 2022 at 10:39AM	visit
June 11, 2022 at 12:31PM	visit
June 12, 2022 at 10:56AM	Visit
June 12, 2022 at 11:36AM	Visit
June 12, 2022 at 05:47PM	ferry
June 14, 2022 at 10:31AM	living room
June 14, 2022 at 11:30AM	living room
June 14, 2022 at 03:49PM	living room
June 16, 2022 at 09:12AM	Work
June 16, 2022 at 11:47AM	Work
June 17, 2022 at 06:59AM	hotel
June 17, 2022 at 07:18AM	hotel
June 17, 2022 at 09:09AM	cafe
June 17, 2022 at 11:22AM	cafe
June 17, 2022 at 04:38PM	Cafe
June 18, 2022 at 10:45AM	visit
June 18, 2022 at 12:54PM	cafe
June 18, 2022 at 05:39PM	cafe
June 19, 2022 at 01:53PM	cafe
June 23, 2022 at 08:39AM	work
June 23, 2022 at 09:31AM	Work
June 23, 2022 at 10:31AM	Work
June 28, 2022 at 08:11AM	work
June 28, 2022 at 09:59AM	Work
June 30, 2022 at 07:08AM	Work
June 30, 2022 at 09:23AM	Work
June 30, 2022 at 12:57PM	work
July 1, 2022 at 06:54AM	Work
July 1, 2022 at 07:57AM	Work
July 2, 2022 at 03:33PM	living room
July 2, 2022 at 07:37PM	living room
July 3, 2022 at 10:35AM	living room
July 4, 2022 at 11:35AM	living room
July 5, 2022 at 07:48AM	Work
July 5, 2022 at 09:33AM	Work
July 6, 2022 at 07:39AM	Work
July 6, 2022 at 12:05PM	Work
July 6, 2022 at 12:05PM	Work
July 6, 2022 at 01:31PM	Work
July 7, 2022 at 08:48AM	Work
July 7, 2022 at 12:02PM	Work
July 7, 2022 at 02:07PM	Work
July 8, 2022 at 08:35AM	Work
July 8, 2022 at 10:06AM	work
July 10, 2022 at 05:32PM	Living room
July 11, 2022 at 08:26AM	Work
July 11, 2022 at 10:07AM	Work
July 12, 2022 at 06:46AM	Work
July 12, 2022 at 08:15AM	Work
July 12, 2022 at 09:25AM	Work
July 12, 2022 at 12:57PM	interview
July 12, 2022 at 12:59PM	Work
July 14, 2022 at 07:45AM	Work
July 14, 2022 at 09:43AM	Work
July 14, 2022 at 01:00PM	work
July 14, 2022 at 01:33PM	Work
July 15, 2022 at 07:32AM	Work
July 15, 2022 at 08:25AM	Work
July 15, 2022 at 09:23AM	Work
July 18, 2022 at 03:33PM	visit
July 20, 2022 at 05:59PM	cafe
July 21, 2022 at 07:38AM	hotel
July 21, 2022 at 07:54AM	hotel
July 22, 2022 at 10:28AM	Cafe
